record_id,cluster_id
DOze4mCMwS,0
9sVu78lhLf,0
H1JYWeDRNC,4
NcgFCEnbHY,0
CBH2bGjJPE,4
2ep4FWIMXj,2
xiSsGywEIV,2
w6ygmNj3qI,0
qc19WMmGUT,0
MdRtPDsbHh,0
trjfc1hEkX,0
DU7kybFTX9,2
nqS4kxP93J,0
3kS4MTnrR5,0
TmNZRkogq2,0
GWYVMq7tJi,2
SbsjWpZ1ru,0
NcjhyeUZQf,0
cw2HoXpGgB,0
fBCL0YbrDd,0
GgHizZS9A4,0
p9c54fjJzv,0
VwHZGcQsTD,0
j8bLuR9rfW,0
pjx1QT3rMC,0
cNu4iW0CO7,2
N3ubnSom7C,0
xQ736uHcmT,2
TbYaM5nJgW,0
H1pYMOD758,0
zw1CfkJ8O5,0
Jlx9mDrI2b,0
ZT6PuM2DsJ,0
eTNLFEgGD9,0
ujLB2mE1hT,0
Rm3NCafGrg,0
d97RjtVAb1,0
1g9rdXnpQL,0
syaxSt0LmQ,0
evuFKCPqrR,0
YvEVAB2bdc,2
oSmy79JOWL,0
pL2nStVJ9u,0
kNQS2MD1FL,0
g04kWmHNtX,0
IvzomKNfA0,2
D9Fo02rJzh,2
j3vUOe2SMn,0
hVKbFaDoNz,0
eahRmyKzV3,0
etpRK1LuOM,0
cp4LV2qNTE,0
aehPQ5nSOG,0
YrWj46GM3Q,0
cr9WYXs2LI,0
ZYpgjuR2ro,4
xY8HJDaLB5,0
ePL0rl8nBj,0
eVonp8fqCB,4
fwVCDvApT9,0
tsZIP91R5D,0
W32warPgDY,0
FQue6tLDnP,0
iQETfH5oNM,0
Gn6S9TtU5X,0
BJbp4KWSfx,0
qAzTVba78F,0
Lcba9rfZtM,4
9Y6aPeNrOn,0
FKalVt1ycw,2
2OeNpZ9TMY,0
C8VgFS3hb1,0
ZdAVPY0xuf,0
HIOnWzQpaP,0
ofS8Hkaivr,2
UlwhdWT7vG,1
fbTrt7RkhO,0
WDrQq9eyRJ,0
JmgkWi8zpq,0
AIfK3j4sVn,0
rYE1Npwe6B,0
9OIoakp67f,0
In6DrGeiaq,2
FKizUq8nZv,0
7CmjEPrwqO,0
t9jLE0pn6x,0
to3rRfiI2y,0
DJbvI9H0Fp,0
TnKRLFp5g1,0
Bs123zVFlt,0
10Qt7rkEyG,0
aPg8R6jGqh,0
dSeiTMV3Uo,0
vTwbxQXCiY,0
AW6xMN8JSF,0
BhaSVruK4t,0
7PFGNqaeOf,0
kL3yEoqB5M,0
gZcamW4OYe,0
IBuvUgE4ON,0
vf1Lp5MrFD,0
F2gOntBW91,0
1Pf8XtTiZu,0
ADjBSeFNpG,0
f7NA1koDRh,0
uPM2a5ILrW,0
2r3wY8n1D9,4
IeiLW8gluU,0
QECiyHYI5D,0
QTNDqRpvdm,2
QE8xSgvHGm,0
z7sUmqub2L,0
WEDUBmRndu,0
5H20UGrxhc,0
iL74zFQmgX,0
BRcfoFwNpv,0
pq9KVHzRTN,0
VAFzqJuf5a,2
vbUG1Q4qVd,0
Q8WkrVh6bc,0
USyhml9IJi,0
i5IGd4Dt71,1
SQk0IwHf4a,2
nGcwtZgClF,0
fpQEWY68xl,2
rFRagVLhKT,0
EoD9nqcYg5,0
x3d45EmbON,0
RfwZqMmp0u,0
WPsMCOl9Kd,4
yaCNZHUTsz,0
uckBaWe3Rl,0
6ZfbdC4xrO,2
bh2LIuAevR,0
LF7K6kjGp2,0
Lr9C8hZjGk,0
TYiuwPsBJN,1
dWx9zsenNS,0
mhi970tHpQ,0
PflXrsUDvJ,0
dInS8qJZl7,0
rZcotXPWdw,0
EqCcfoa37e,1
XvVQbOaB0y,0
40b6hyAgmS,0
MjizUF8p9L,0
JndlmUt2kA,2
gwLFrZCVtM,0
6AxneBTvuY,0
7ghyISGJl9,1
uHFtvUMrwj,0
aPpfdqulAw,0
9x1o3jKz2f,2
kdfZvTFpU5,0
hxzFR0rTHP,0
SnybMTNGEZ,0
T6tG2SBWoR,0
X0Nqt5f2ys,0
AHolfQpuyd,0
yQqhZ5rLXF,2
RwFealNLOr,0
cCom3XiOJ5,3
IWJwLqGom5,2
uIS73Dj9n5,0
xivpJucaog,0
SjyQobmfEq,0
oXztOc4rvj,0
Mz0m2OhI6n,0
cFvPTkKVtB,4
ARguzNMVa3,0
j0eF5Q9ERO,2
m5MwRShIPk,2
l9NCEAeoqm,0
XjGZMqC7Wy,2
ti3u8I7ONg,0
dsMpqN4okF,0
PGzZl74iKm,0
YEjScRPCvF,0
HuIrDEaUOZ,3
IH6GzvLitn,3
fGN4Ac2tC7,2
cTkdGv5feg,0
xiYSz36hP8,2
QdpBTFe5kV,0
WQJlO6D1Fv,0
Z1vtCr2mx6,0
Cw9AWaGjlD,0
TONhzmx83v,0
UykZxKnXQm,2
CZ5FVGA29L,0
CRgIj5pKA7,0
xVWqPUi7He,0
5TsLdygmES,0
lfkw4joSUx,0
dfZwMLb1Co,0
sero1NajAz,1
pBxgshJXVv,0
DNdITP0Vce,0
rspbGZVYow,0
pQwdAqmBWZ,0
QKawo8RB1C,0
rlU42NPwaA,0
RYpO3N8KnX,0
hOpiYZsVPC,0
xe32vZIC4H,3
M6IwmjNepB,0
lOGsW3YUkc,0
i9LTEXkd4q,0
N3qsHctCvV,0
IWh86lJprQ,2
ByPbnNtIqX,0
JnvHGZolXR,0
WxVCJzLvwG,0
pZUAVDeRcE,0
BhC9UYZKDz,0
fbaSorQHL9,4
4rEjeGSRCu,2
vq0rnBTXRG,4
FELDl4Qf9b,0
Oo89tq1vw5,0
Jiek0ZPYz1,0
C49SbpzWGj,2
OASvxqWCpJ,0
ZBxlqyWSVE,0
QGSbJ56aLA,0
DOFik5wtPf,0
Hxd89VUNB2,0
xWQleTSv5P,0
0LWDgfJBO3,0
tq5Emc6Wn8,0
MgPbJCNHk8,0
TUKF1zvDVg,0
XVKWil8nLF,0
ig9sRGmn1K,3
d7zesb5qEO,0
lvKNhxEiQB,4
mnySWjQU1Z,0
wnNfASRYL0,0
IZkUT2ynQi,0
MdcHILAqSE,0
xwrG3I7dyb,0
eOSl0EudUk,0
Ww38xOBnjP,0
vucETOQx3Y,0
YV4szbN8Ox,0
sBu4t2AD6N,0
AnCbWvxKqz,0
srGYvLy0Zq,0
z9FoGPnQqY,0
Ybs416RlQJ,0
op3Ich9AC5,1
zHZQqiSU1Y,0
WBAtM2SuEN,0
Cn4ZbuzcjI,0
eOhHnM1DYv,0
VKnUDcPlEJ,0
9qHtBY2wKS,0
jFzBTDR0KX,0
ASzVX84OUu,0
jot8kVceq2,4
slmT5uPjoW,4
gtCTVSj6uh,0
jFMiwCZJzE,0
vto39RUDwI,4
1vh3DY78sG,0
nTf4qsHU8K,2
xUHP3nceTy,0
UXheCidKjx,0
cmQAM7S24N,2
423QNTDW8t,0
DdGaQ40qrY,4
nyK2I8tdbS,0
6lW8fjMVxX,0
2IhMzKoxkY,0
oFU135hARm,0
XWN390PubY,0
0HoSpkKzXj,0
duAm8wrqp7,0
kMIcV0ZsBp,0
fEchwO6qkn,4
izbWKwmCuD,0
30Bc7TwL5S,0
PupnJ9hCcH,2
3KOT1ZWJpU,0
q3Xv0PIoVb,2
ZSEVCn3vlt,0
4SeTMxpOaH,0
0JL7tbFmBR,0
wxOKAvkPRH,0
TVLYBN2DlH,0
Ea04hxw9FH,0
Of31zlWRnd,2
lSe6wDGkgc,4
GI5uKwAVmT,0
0NmdoJ7Z5r,0
hvqweXFgCB,1
mDRNzPSJQA,0
tPL1uF84ka,4
7YAbaFZUjP,0
cB8f5vGprH,0
da9nsRN7mx,2
vy6lrbN9CW,0
hTEwNAmZJO,0
KiGA2HjwMl,0
R7KuefOmVs,0
rclzMtp54e,0
0pgA1jZh6q,0
xQq5Eu3Y0N,0
CTluKfGm0S,0
aH0DipE54j,0
WjNwrLX5h2,0
XYfQRyw5ka,0
OU2YJWzheD,0
7F0xBb2ygj,0
fBKNP43Wyd,0
ARWD64SQFC,3
EbnclGVfov,0
z5gt0D4lLh,0
IxjRFiVtZ9,0
HqDBEb4Jfi,0
HDkec9IJqA,0
f0xR4hgwLq,0
L7CtZnrgqV,0
S8CmlAVLqa,4
VeSWfZEDBL,0
Dfs4zEBX6e,0
VMnQesSFpq,4
ZD8tv9AHrx,0
lmIzwidSyU,0
LdVgf7asJj,0
H2ouCfbmiy,0
ANeoDRZHmy,0
ylVX8zfEpw,0
Ek1gdYCy6G,0
G1DcVmxRzU,0
cGwlq7EDIj,0
nN6mYd8qjT,0
hCKasUkufX,0
HRo85Gw0SQ,0
ygr50wNUZ4,2
xKFmlEi9kh,2
E78dwkFcOL,0
ISHDxyEaC0,0
9ZCHjXx0wP,0
yaoj8kAD75,0
cKi14dwgeY,0
L0xcr4E9hF,0
LVRTW2USrm,0
nQkK8TO7Vd,0
AERj7OQFST,0
h9r6RSTWVa,0
ok8h7dAsGc,0
Svsxna9dlV,0
4LwrBVfbZ3,0
nMEL7TGbm0,0
lfm1Mg2w8Z,0
VNzI3efklO,0
vgXiaBzCUA,0
VWsLZex6Q8,0
Vw8zE2Mda3,0
IFGXJdPoqC,4
lsgPtN2OXW,0
SvGyJecYXQ,0
qMNkSJoOAV,2
rJT4qyfxnu,2
oIvBGKPlsQ,0
QDOlBXcuiV,0
Dtb8eurTci,2
7hOLpc24Tv,0
l2NUzrbs5h,4
yl1Vd06I8g,0
7KhC0JrBOi,0
y4cUnvr6kz,3
0VIzZXPSs9,0
zTeyqYMjOI,0
ShG5D2uZib,0
EnZej8pJHi,0
4YUqWz7ikZ,0
OlGNcEWS9t,0
7mw2GSLHXf,0
ukMtQZGrs5,0
Y2g1OtCe3m,2
Xkhy1uRCDv,0
I98lh13GHr,0
WT7xVmnchR,4
tHlwqgnQji,0
wCRcTMm6uK,0
G2TC7FZJHw,4
um0MNT3ILt,1
hpdND3klcu,0
V7Clo62uma,4
jxwcvdK0VL,0
SWOsNMDdx6,4
SUMwL9Cmdh,0
QnqRktLmDg,0
v6ME73KwC9,0
DJhVjsmOCn,0
ak4j6EDrUx,0
oNrWTZdcuY,4
vUBWOpjTfS,0
N85WQ1EsjF,0
QqgtmUs2Cl,0
oHNBTGxDVv,0
h1vuFSsWoN,0
L2J63URXri,0
ruqRgb8Oz9,0
712H0LODPg,0
rXEDMILaVU,0
rBKoFONnPQ,0
0vQHYO3Cxm,0
LQ2OcD9xeg,0
gGM4JjbqWL,0
KvBrsPM1ae,0
Lm5WziQPNl,2
ZeVpPsi93u,0
0eZbfH9rRE,0
pfnAV2HEdy,0
d4VvYCc56z,2
IE0vkDVNhe,0
ikV6948B0x,0
d3YtJfVR1M,0
SvnitJMUQ9,0
cdyPGe1JKj,0
blaQsBx9kO,0
ilOAxFwIU0,0
mfA2EHVdr0,0
FWISqnBjLu,0
CjpwVdQS23,0
Vd1ri5Ze8I,0
E9l5N7DIKA,2
tm3dbS1l6I,2
0MefdcVy9u,2
Qxuvm0gD62,3
J61b7c5jN4,0
t3r4AcpvuB,0
6za1oXqwp8,0
2QXHF06jqe,0
Qo452FVviD,0
BX5NfY9qtj,0
mgd1a35MNf,0
Z0o4q7CfzW,2
NTtqJaz7BE,0
Zz6u4GJ1eI,0
4yJTUid5Yn,0
yuf1zkWd4U,0
r1ztKF7d5h,0
iCSG1sH2z7,4
0S9a4yrFEp,0
zABH9qtxWM,0
CiNKlG90dP,2
M4zeLGyY0R,0
6THz2gENej,0
mH8e5da7tL,0
j1flAyY3Xg,0
TNs8yLxu9I,0
9J2loqr0bu,0
rF9MGe0R7b,0
rcFNliUv7s,0
LdY4BVmCQs,2
u8nYDaCcBv,0
svb5SXIBuZ,0
8ZURXz10av,4
2oGBQVRUNM,0
ht0fJ1OsIw,0
Q7yPAwcYp2,0
1CIW5ZXHVK,0
1sgJXGE0qL,0
6eaYhUZmRV,0
vqHNIVZQoX,0
LWwbEtXn3q,0
8sQZSvuf1O,0
5qDgNYtEFX,0
cdRgD9LAzB,0
gioKDJRarx,4
a7PsEQnJ5O,0
bXw5HdQ4BO,0
sP9mhErZeH,1
BbjShZ8EIu,0
iDI2Sn9cjy,0
NbHPfEJezQ,0
vo2nNjRlx9,0
f7AmBZd8Sz,0
AhnJW9w8Gx,0
6sziuxRtHD,0
d5tOcDw6pk,4
CRrSWyvphj,0
N0haxEe9Q2,0
P2nXcLvwbi,0
PNCatuzhJA,0
fGjB2WYhSP,4
BcFTKoQPZU,0
EMyKPJG7q6,0
gfWwO4FoKk,0
rfjFDRIlJA,0
XBOj3RhYAs,4
5kdqKgej8n,0
DWjmNXoJMy,0
ivne2YNtuU,4
8FlmRzrTBU,2
KUOfopnAZP,0
CgqlFrKafH,0
rZKnkyzat3,4
0rULmwezIO,0
0vWtIy9YhA,0
Q4cjpSfzou,2
ZmtGf169JQ,0
7DERSPirYL,0
3po6fvxR9I,0
75IkLx3PW8,0
UX9nMiwOlf,0
YCPnbzE2JK,0
iZoEdLUrHX,0
tYhgk8N9RO,0
OPl3c4E6kA,0
LdYN6uv205,0
dJfaZ9xtgC,0
Wl4joFS09f,0
i9H0mxSDTP,0
kRZ5cQrAFV,0
m4MRUNK0Wg,0
69BQ7rOyV2,0
E9rsf7lSL8,4
7AEmbrvshR,0
hanbONleqd,0
4WtzDpv0GZ,0
A9LUTKlEed,0
ABibFDRmOY,0
IZ7162mGBW,0
Dt6gVJR5B1,0
HYpGtCIjKO,0
cTguEWONvJ,0
n2h6OfiA9J,0
cSD7LhpymB,0
4IHVM1CNDx,0
akEMBSi5HP,0
PWlb5OBhfg,0
dFK4WQMVai,0
8f6c3dnQHU,0
uw0GsxzmLt,0
OJ69pU0SQD,0
3g96xhfCJl,2
D8nVHq1JTO,0
xcRPmqTsWh,0
oeqyrfzKnv,0
CImagWURAO,0
0TGW5Xx7pt,0
eUbGfaIqHw,0
n3CYU4x5qv,4
PdhKXLzgke,0
AkPoHvFZ3c,0
lt7rHjQDAW,0
pTUsPlnF61,0
J4DbvCVEiq,0
CVOU3gRd1I,0
XfgOI2Khb8,0
h0aqrizsTW,0
KgAcq18hEL,4
GiPURspwWH,0
ECnji3cpMS,0
j51bETeOxR,0
WSCm2Kfos5,0
jO2KTPpIgx,0
qk305adpFh,0
3NpIrv5e29,0
K4EPTVaOYm,0
QzrCD0Z7iF,0
vciKUskmS8,4
inhjUeDMNR,0
uV3Tmj8zAn,0
h82wiWbPj0,0
AKkTdtZf9s,0
1SlgPDtFnM,0
40awtQ18Hz,0
lEJzRa8iOU,3
f5w1jxX3LU,0
2u1zT5DYFA,4
zOdBTKumhU,1
Gzr0dmtaZB,0
1MbiAD4I6y,0
1NctrihFTJ,4
Heu7wM6P0U,0
bKW64yQLUV,0
n4emxAf9la,0
bFlgxIn1f4,0
gSMksLhzUP,2
4PJMiTSvrA,0
tx0rVKfwm5,0
1ZpXeDwBsC,0
pREhbmLKcd,0
z0q8VKluBk,0
hCtEJVPqya,0
IvPSFdkEwc,0
GKFwAkhCgb,0
U6J1as3dmb,0
gncshZONWk,0
aUrzZ5efbt,0
v0g2Pl7NUQ,0
rQtiAksulC,0
iGmsqJlTtV,4
ZaeBA319dk,0
znvLpif7SO,0
4EYrfVknyR,0
yC4VKGbjYh,0
3B0S8Lk5ug,0
34BIH297jq,0
2LnPG8ZbIu,0
lVvdibaF3M,0
RD5HKvt1Uq,4
nXRJosUYSd,0
M9nmrAczWO,0
nXIAHecDbm,0
A6OKnpmSxC,1
7MujR9eGgz,2
eDf382JgY1,1
OYBNn7svlz,0
wUIvzeSqko,0
wb8DCLTiaF,0
MjQu2tZ1yl,0
gsMW63KIDP,0
QPNpXAzUJn,0
uH7NZl2FMx,0
cQ0fi2qs49,4
2NwFPW1xdj,0
JBK20GvEeM,4
tdqPLsBIQZ,3
xX1V4bkSPD,2
wXRnMLkKeG,2
2B0LGfp8te,0
gYzSmRcn5C,0
mOKfCeAaQc,0
S5gpyf2Phq,0
SGTsjv5DmR,0
tXeQkO0i2n,0
jEDFTc2tNJ,0
WiBTpYe2uy,2
grUNPMdWxu,0
Hpq5iBtg7y,0
F2O9p3WCzJ,0
BNMaIi6SuK,0
6bZRy0o9H8,0
pQmvCTVoPX,0
6yIsZXzQME,3
7BYIM4mqKS,1
mwWECBUTzb,2
82FdaswfWS,0
IR6g5riX9m,0
K02rbl7J1h,0
UfDENxMoWV,0
GN8uZLJRrB,0
HO3xKVUF4N,0
6hdKkGwB1N,0
ou9FryLt8p,0
qMK3L2tGEA,2
1p9rjXLo6V,0
zW7heIbVwP,0
IT82F5Wmfg,0
SzsrDkwUxb,0
p9GrE56xnR,0
9AfLKIwOpa,2
iLBcwpIKmD,0
HuILr4wAKU,0
Ijvd8mDfJF,0
vQkt8XbrJZ,0
R7ArlQtGek,0
PMABW30onb,0
UV2iMgytaJ,0
nhYGlNcgfK,2
YLiyqE4DrV,0
a1Wk3047Ts,0
7SUAQNq2b6,1
IXJ5ZNGvBs,4
2Y3GjEJmhc,0
QaRUuq0VcB,4
iIWx3uhMto,0
5qmSCXohOW,0
YRUJOwqZLm,0
XUubQ81WvF,0
wOB01gNKiZ,0
7RTVfEKerI,0
lq3ngruEDJ,0
eGBuvmC6Z0,0
SpNY1eMR97,0
n2mcsGqpRC,2
BFQACry8nk,4
6s5XUrzdQA,2
08Ht3qJoKd,0
31MjXzLHOZ,0
YpLIhN1vbi,0
yJDx916nSV,2
Nqf9ejuZvL,0
W8MAbIeCfn,0
fymVCkYQzI,0
IrfvsTX3bV,0
B6H1GkuNFW,0
NP4OcpgkYt,0
WHYtx7c3lk,0
v9IhOtcS5k,1
XCzq8ARIoY,0
EQgdN7kxcT,0
Hkcu4ODrIC,3
b42iSzV6XA,0
jzJGQb9BZA,0
WhlVLmpOCd,0
SkUerLF2a5,0
1CV6vit0J4,0
7fbYvwUq81,0
YtB4fogwDJ,0
THMK5hbJoA,0
wYk43xemh7,2
RGaiyM6Z2x,0
Wmx6ARse8j,1
nDQL8pwKcA,0
ilQBRH5nrT,2
mtqRUWC05v,2
Ql3bmhHcTp,0
T4ufx3dzV0,1
jJ9tzoYUCS,4
YBQWugOSfZ,1
3ckHxedNWF,0
1VhyP85t4D,0
XUE1Bjznmq,0
m0TboF6pJu,0
Hfc0iUkFDG,0
2x8DukG40T,2
8d9XewhLIT,0
lJE5p9hFS7,0
glzZGkwEn9,0
j4Dx5ycqXV,2
bGMp2j71ks,0
fUYvKVgBxM,0
V5IUcXsJLl,0
rAT9c6YQzB,0
sHrY15aS7F,0
C6c2ySbpDA,0
YmMZjsA2fu,0
pbBeWKsDm6,4
fLGoeNypsr,0
64czY0WthH,0
L84z1WDmHV,4
RV5XtdcTEz,0
S9KEtjh4Oa,0
IHrWCy7MP4,0
kNCsKUjdAx,0
3rTykCL6fV,0
KQUXS9Tc5q,0
r6UtBhfni1,0
PkHn6apbWV,0
yLSB5TqwxN,0
yQGrYJ8IWE,0
Nu5rg6n3JA,0
akpmof0OKh,0
wbWaYIRVp7,0
1kutqTw8jl,2
hqZ5JDFTRA,0
OHtg8N3apw,0
JrimAuv1Uj,0
pOvEk8af9W,0
tsokf9q7vV,0
ksoS65zx0p,0
5APUK6jTbR,3
yV3kRNWpdJ,0
j6QxEydaYZ,3
LWr5HKhzE6,0
rwtZvhMCU0,0
l48x1jSisZ,4
HYNhIiz7CA,2
QO3CR5a9q7,0
0VPfyv6ktz,0
Quqn1iIkLB,0
nChTd48Nzm,0
1k02BTIvKS,0
0fX1D26Ewr,0
o1n7O4Zxwu,0
5pymnvhk96,0
CV7HjU3wZL,0
hfbXDegKm1,0
C4njTgv1a5,2
2U1liaBf9P,0
8UhXFgqzcM,2
hPxqft9oQ1,1
GiScD4eRJu,0
rVZJnt6xCW,0
TiyABXEKkG,2
K0USAd8xuv,4
pu7aY3b0gW,0
M19DPcOsIt,0
rZhae3B0Jy,3
y4Dfjzqigx,1
OFkZ21bwNI,0
Eei8dlNgYa,4
4Ugs9GekBc,0
n4RdztsOqT,3
KAxbWitV6r,0
3Cwh2Io6OZ,2
Gm7ZpfR8zP,0
Q3uveAhwz1,0
lLEzi6opk9,0
S2lUEDLKCM,0
AbmYKsJUEF,0
Q801AFC2cL,0
VZfYg8sTaR,0
2YtWG8Omcn,0
HhwACE4lP9,0
3WFUfdqkQs,0
Pqpxwvi6R5,1
yS2zwYlM8O,0
sIROHfW1Mq,0
gwlGqKh6ic,4
7hUdvjJ5QY,0
khDRWgPZnz,0
AHosLF3rKe,0
H642AaY95e,0
lhz0RQIsKD,1
Rj2GdbixKH,0
bvFSZoVK5R,0
aTerxFNsKq,0
6LtC5i074h,2
KwrtIsTpO0,0
hWaMelmJZw,0
GSaukqRLhB,2
QnqjKGcMFf,0
8jzvJl2T5Q,0
M89jXnD2OG,0
mLo8aMdH5W,0
lYWtUPfwBc,0
jb8tpemIV3,4
10INl3hFcv,2
JMoXuGgn4z,0
q1d2FJL3mC,0
gjD4C95hV8,0
TU8m3vM7BJ,4
mc6qy8B0ao,0
U7lfgTbjJq,0
ATogpWSDyL,0
E9BTZoa8Yf,2
D0UMLaSIwK,0
E69BDCl5ad,4
4dc2JsFSNO,0
to3XJm9OeH,0
mRUg6cklOx,0
sAIfgcGbW9,0
puMO7Vxin9,2
c49drG8B2S,4
jnxS0Zkm6W,0
HqZEvclLTO,0
EYuziqphDB,0
w9TPIbyvDR,1
mFU8YEcafT,0
RzMTjZkfsv,0
LhQeno6PBO,0
BcZEuJrgOo,0
xbIP7EeAa2,0
hvJPrC6MDd,0
q0TFwpcsj7,0
uBnUrWtqv5,0
N9Pm0Tn7RV,3
TRV6SaigHZ,0
N7YELXxkq4,2
MaonARcUIG,4
pX2kW1dDO7,0
lXV2JyYnPb,4
anjDoLEuP4,0
QJtrEOPAhL,0
6PdZq5XMrL,2
WIZUR2z8uE,1
t0iX4SqmsJ,0
cJ973vW4xd,0
n39yC1aecO,0
LKGJsEPR3r,0
Kcrk52xHQA,0
n54UXb9EoS,0
pNhDcC63U8,0
ytEdiHAhxV,0
CPlLD19BdW,0
nWKUDsSrhE,0
yu4cFaxTmD,0
IGUvyZm9iq,0
VA0oewNjFO,4
AJQXr6FfkG,0
koQGFT352R,0
1DRxNMzaCV,0
NB8O9c1wpT,0
xVWq9rvQz0,0
a81rD4ZmEx,4
lxY7fOqXD5,0
YbmtaPl4To,0
BgdQqorOpm,4
lGVWcey0Rm,0
0ohwuDzWeV,0
wBi1qbyHJr,0
IuQhRCSvT7,0
nq9AhYoxZ6,0
QLNdqtOxW7,0
t9DbdYSoLF,0
EsLI84rVDF,0
EY14C8Ujg9,0
p9FjkTJaKb,0
2AJHnsv81U,0
iVjXTKQWYe,2
b6tw3zoSP2,0
dVPAFSea38,0
3A1wnDxEGf,0
rsa1j6fYVp,0
RwEAKlCgmW,0
cCahMFbGul,0
Sd76ngIVwM,4
NeXBCPOmxa,0
XCdRgGW0oz,2
1HWVTEh3jv,0
O1nx5era8h,0
oOlRZYCmse,0
yJj0SXOEL5,0
u90xrvgphQ,0
CZiQ2onKaG,0
whuAgePX59,4
5KsXk3P7wv,0
9HS5ec4ZEB,0
MRgEbwjVcF,2
jIsnNumE6V,0
rV3nKCN6W7,0
NDizrsmXVg,3
0iLS1gurxW,4
xWCnqLt9PK,0
IQvtjn5DKH,0
iToy6j7nCS,0
plm35Nr0LX,0
dSKivOUzk2,2
OXmPUtKrMJ,2
05niJXKgbP,0
KO1fd3rERo,0
LqBs8fYARp,0
GJuQxqHm3L,0
LngB45lcDj,0
Y2u3hjOPwQ,0
kq3v9ocRA8,0
q7OUpjoEKs,0
RqDs34kTfG,3
pwg4rA3ab8,0
YF65bq0NO2,0
mnQ0SLOYyT,0
DU4niqrFHO,0
1htOAzdTnb,0
m9NQeoOVB6,0
V8azKCev2c,1
QHYetygkA1,0
YeUuMsqR6F,0
bpF9MSNdcO,0
0BitJmXFgo,2
EYJZWVGBcy,3
K87XFkWdAE,0
bo9lU0GPtz,2
27ElbuKmNw,0
dYl3SwtNr6,0
qVa2t4HRDv,0
dancm93xhs,0
ATZXobxBVO,0
KQtYhR0Dvy,0
BunhNGFypR,0
0F9qDuegwT,0
OEmL1g4JFe,0
6huCm2N3yv,0
Fjl5tU2vQ8,2
KjTYG7iJAm,0
0s78lg9OH3,4
a4ehCZurNF,2
b3Blwy7fRQ,0
E0weF9b1oJ,0
031VKuQ8fg,0
Fu82T64RXd,0
nWBoztJTAx,1
YDZAL1fM8E,2
qWcTvm2XF6,0
4gejD6WOEU,0
lCX4z58rxe,0
NX0kzxqR6W,0
bJtYXuRO82,0
SupL6zkiTG,4
lkwQdu09Ob,4
sU5iuO7mHr,0
4xHfW2wlJU,0
FHj7B5CMK2,0
NdX9gICRFp,2
5Fx9OVT6RX,0
zDs4Ngij6y,0
gpMjCXn89a,0
ECgXwrdfZh,2
m49R0uwPVl,0
8k20AjtNsZ,0
dZIghkS4Jc,0
XRZ9AgLOsy,0
2osF5xya60,0
YVaFHc6ngd,0
tNLCpfJQkd,0
aecSJImBWf,0
riTfObBnuU,0
uW2n3eXKsr,0
UikHCLs8jo,3
FZpLjmwSvr,0
DLWAXs8zf0,0
k2bRvm9PLH,0
CBGn0qLPTH,0
HMPT5tLJ1l,0
ZxYIdcmUNF,0
qLhWHtpBkE,0
2lwLag9RUb,0
znWpb1xeHi,0
lAkwZYbmt9,0
si67j4JLIc,0
lQZXrf3tYb,0
TwfYBMI4L1,0
4nRo6Jt2aU,3
KXMh3GEZue,0
MWjlwKNtEd,0
Yy7mfdcztK,0
4X8Kw9QoEl,2
ERkYuvWcUJ,0
VjM56gELIZ,0
XGK216Ex8z,0
sY8LI7KorZ,0
OHni9IC4Sx,0
9JZnNsQVXc,0
wrSmWyetIi,4
EbaXHhDeBK,0
R5ny48dwYv,0
YUboZHyds5,0
FVjXI2np5H,2
4pFdTHRUhq,0
ljZx62u59S,0
RbLnEDWJN8,0
YKbmev7qkO,0
76Edi3QI1m,0
m9nM70UqlJ,0
Gpe8gzLxQX,0
t6kKeVYZ1B,0
aN9fh8Xsu5,0
GjaHMTiO5u,0
keSqDdG5pW,0
nkxbTQXcvK,0
ZTCcJQ8aPz,0
OKZRQpvIca,0
Vv6suoGNMh,0
2IaxFj79lo,2
2zQu791MAi,0
BqWh9YnUDk,4
jk49iecAGM,0
hoTyJKw3tc,0
QGX2H1hMnN,0
ecRDpxm6ur,1
nFTkWCuKPc,2
8HIXNT4QLW,0
RyGCjDA8cg,0
2hHd5JtyiZ,0
Zk3ioqnJ06,4
tVbmF4xJ8k,0
tJNIaEAxiQ,0
YxyOCI3MfX,2
jVXdU2JyK7,0
8GgmVBL3Do,0
HKdrPi5OcD,0
QCzI9j4cFJ,0
oKQRwGvWUE,0
5zPSQ8XiTD,0
r9NsUtHRnE,0
4bEmrsfgeN,0
CisLXumqO9,0
myHYuv2JfK,0
4FvTJI8lkC,0
jxXhRagp0W,0
2lGKgzeokj,0
tGKrCLQHdV,0
PMbRL8XiOl,0
QXRzq8eCuB,1
bcKO2aI1fY,0
PB09Ddvcal,0
EoDc0jgJ5r,0
tZK9lTMp8S,0
cugndzxa6Q,2
AKqWcERYH6,0
kBWAN90O8r,2
jLszUmJfOu,0
SJ79D4mLda,0
AjIQU2CaHo,0
I3fL5omlFr,0
RGg6kh4ji1,0
d9PealF7iz,3
T56OGYC0uq,0
P3mRYDXpBa,0
H708vTuUjz,4
9cHZnAVv1d,0
4KFhy2cOP8,1
Mvwq54CZ7Q,4
2u0AmSMFi4,2
IFCemuBayM,4
x185rRNQaO,0
P6Of7EGIlZ,0
p3Q8xFLd2M,4
viKmfopDh3,0
KeUZP8lx4v,0
D3zYTctnHf,0
WdNqubcKAp,2
hU3Gv1bseY,0
inmvh0CpKo,0
6D4GeXaNqv,0
R6w8DzCkiT,0
